file_name,streetview_id,latitude,longitude,altitude,date,time,distance,heading,streetview,project
GSfile,170,31.6664248,34.5651154,44.91,6/13/2022,11:37:49:294,11.37847215,81.78868469,GS010598_173.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,171,31.6664077,34.5649969,45.108,6/13/2022,11:37:50:284,11.23311805,82.07550363,GS010598_174.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,172,31.6663914,34.5648798,45.196,6/13/2022,11:37:51:329,11.2518061,82.08884391,GS010598_175.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,173,31.6663751,34.5647625,45.272,6/13/2022,11:37:52:319,11.34413137,82.44656749,GS010598_176.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,174,31.6663594,34.5646441,45.26,6/13/2022,11:37:53:309,11.74985646,82.6165082,GS010598_177.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,175,31.6663435,34.5645214,45.176,6/13/2022,11:37:54:299,10.91816757,83.15920496,GS010598_178.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,176,31.6663298,34.5644072,45.154,6/13/2022,11:37:55:289,10.89178446,83.3951645,GS010598_179.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,177,31.6663166,34.5642932,45.145,6/13/2022,11:37:56:279,11.08402749,84.00639475,GS010598_180.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,178,31.6663044,34.564177,45.225,6/13/2022,11:37:57:324,11.77980434,83.71077406,GS010598_181.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,179,31.6662908,34.5640536,45.217,6/13/2022,11:37:58:314,10.82356201,84.11452712,GS010598_182.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,180,31.6662791,34.5639401,45.26,6/13/2022,11:37:59:304,9.961747065,83.87674538,GS010598_183.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,181,31.6662679,34.5638357,45.295,6/13/2022,11:38:00:294,10.66857212,83.51347357,GS010598_184.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,182,31.6662552,34.563724,45.237,6/13/2022,11:38:01:284,9.626254694,83.20434666,GS010598_185.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,183,31.6662432,34.5636233,45.294,6/13/2022,11:38:02:329,9.093796872,82.74141,GS010598_186.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,184,31.6662311,34.5635283,45.323,6/13/2022,11:38:03:319,8.207583767,82.21691318,GS010598_187.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,185,31.6662194,34.5634427,45.276,6/13/2022,11:38:04:309,7.250628275,82.54917851,GS010598_188.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,186,31.6662095,34.563367,45.298,6/13/2022,11:38:05:299,6.020864029,82.7516948,GS010598_189.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,187,31.6662015,34.5633041,45.318,6/13/2022,11:38:06:344,5.322455205,83.34388356,GS010598_190.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,188,31.666195,34.5632484,45.435,6/13/2022,11:38:07:334,4.870231911,81.12624937,GS010598_191.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,189,31.6661871,34.5631978,45.543,6/13/2022,11:38:08:324,3.676285888,79.24349201,GS010598_192.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,190,31.6661799,34.5631599,45.646,6/13/2022,11:38:09:369,3.571892803,77.96940391,GS010598_193.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,191,31.6661721,34.5631233,45.363,6/13/2022,11:38:10:304,3.087477877,76.56639464,GS010598_194.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,192,31.6661646,34.5630919,45.405,6/13/2022,11:38:11:294,3.007125115,79.97100194,GS010598_195.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,193,31.6661591,34.5630608,45.039,6/13/2022,11:38:12:339,2.889850371,80.90972307,GS010598_196.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,194,31.6661543,34.5630308,44.973,6/13/2022,11:38:13:329,3.352886031,80.85835978,GS010598_197.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,195,31.6661487,34.562996,44.995,6/13/2022,11:38:14:319,3.695783122,81.86989764,GS010598_198.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,196,31.6661432,34.5629575,45.029,6/13/2022,11:38:15:309,3.609188713,79.19447099,GS010598_199.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,197,31.6661361,34.5629203,45.253,6/13/2022,11:38:16:354,2.950237211,78.43574424,GS010598_200.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,198,31.6661299,34.56289,45.42,6/13/2022,11:38:17:344,1.894452514,76.87536275,GS010598_201.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,199,31.6661254,34.5628707,45.675,6/13/2022,11:38:18:334,0.968653053,77.4711923,GS010598_202.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,200,31.6661232,34.5628608,45.853,6/13/2022,11:38:19:324,0.312790052,77.66091271,GS010598_203.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,201,31.6661225,34.5628576,45.866,6/13/2022,11:38:20:314,0.009467012,90,GS010598_204.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,202,31.6661225,34.5628575,45.853,6/13/2022,11:38:21:359,0.055614917,180,GS010598_205.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,203,31.666123,34.5628575,45.97,6/13/2022,11:38:22:349,0.722462851,80.90972308,GS010598_206.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,204,31.6661218,34.56285,45.983,6/13/2022,11:38:23:339,1.424544724,78.01248805,GS010598_207.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,205,31.6661187,34.5628354,46.101,6/13/2022,11:38:24:329,1.788194697,81.43911044,GS010598_208.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,206,31.6661159,34.5628168,46.229,6/13/2022,11:38:25:319,2.982627554,89.09061955,GS010598_209.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,207,31.6661154,34.5627853,46.294,6/13/2022,11:38:26:364,4.096759268,94.37837328,GS010598_210.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,208,31.6661187,34.5627422,46.235,6/13/2022,11:38:27:354,5.054218875,99.42685593,GS010598_211.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,209,31.6661274,34.5626898,46.171,6/13/2022,11:38:28:344,4.636275238,94.10230406,GS010598_212.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,210,31.6661309,34.562641,46.032,6/13/2022,11:38:29:334,4.610411714,83.73793882,GS010598_213.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,211,31.6661256,34.5625927,45.854,6/13/2022,11:38:30:324,4.251223307,66.02415537,GS010598_214.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,212,31.6661079,34.5625529,45.6,6/13/2022,11:38:31:369,3.774074392,42.65586753,GS010598_215.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,213,31.6660812,34.5625283,45.615,6/13/2022,11:38:32:359,3.530034154,22.6878637,GS010598_216.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,214,31.6660513,34.5625158,45.788,6/13/2022,11:38:33:349,3.960506275,358.7126711,GS010598_217.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,215,31.6660157,34.5625166,45.933,6/13/2022,11:38:34:339,4.044796942,331.0490048,GS010598_218.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,216,31.6659828,34.5625348,45.762,6/13/2022,11:38:35:384,3.907741689,306.6036827,GS010598_219.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,217,31.6659597,34.5625659,45.691,6/13/2022,11:38:36:319,4.619878692,285.1612426,GS010598_220.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,218,31.6659471,34.5626124,45.575,6/13/2022,11:38:37:364,5.153556418,260.433314,GS010598_221.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,219,31.6659561,34.5626658,45.432,6/13/2022,11:38:38:354,5.58542986,244.5582515,GS010598_222.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,220,31.6659806,34.5627173,45.409,6/13/2022,11:38:39:344,6.220924381,242.2583596,GS010598_223.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,221,31.66601,34.5627732,45.412,6/13/2022,11:38:40:334,6.80399416,248.1226418,GS010598_224.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,222,31.6660361,34.5628382,45.571,6/13/2022,11:38:41:324,7.440604225,255.0685828,GS010598_225.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,223,31.6660561,34.5629132,45.614,6/13/2022,11:38:42:369,8.390242663,258.9964591,GS010598_226.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,224,31.6660729,34.5629996,45.811,6/13/2022,11:38:43:304,10.07782804,261.3730154,GS010598_227.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,225,31.6660888,34.5631044,45.768,6/13/2022,11:38:44:349,10.13303653,262.568592,GS010598_228.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,226,31.6661026,34.5632102,45.673,6/13/2022,11:38:45:339,12.02748691,262.8805937,GS010598_229.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,227,31.6661183,34.5633359,45.541,6/13/2022,11:38:46:384,11.11826949,262.8871213,GS010598_230.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,228,31.6661328,34.5634521,45.408,6/13/2022,11:38:47:374,10.73605047,262.5795176,GS010598_231.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,229,31.6661474,34.5635642,45.336,6/13/2022,11:38:48:364,10.42769803,263.256648,GS010598_232.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,230,31.6661603,34.5636733,45.36,6/13/2022,11:38:49:354,10.99812057,264.0091019,GS010598_233.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,231,31.6661724,34.5637886,45.007,6/13/2022,11:38:50:344,10.13001248,265.7616254,GS010598_234.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,232,31.6661803,34.5638952,44.639,6/13/2022,11:38:51:334,9.946071942,265.9571645,GS010598_235.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,233,31.6661877,34.5639999,44.563,6/13/2022,11:38:52:379,9.953691167,266.0698245,GS010598_236.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,234,31.6661949,34.5641047,44.453,6/13/2022,11:38:53:369,10.33623614,264.1533748,GS010598_237.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,235,31.666206,34.5642131,44.418,6/13/2022,11:38:54:359,9.620273691,262.7417053,GS010598_238.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,236,31.6662188,34.5643136,44.27,6/13/2022,11:38:55:349,9.71784074,261.2197382,GS010598_239.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,237,31.6662344,34.5644146,44.311,6/13/2022,11:38:56:339,9.781095387,262.1847065,GS010598_240.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,238,31.6662484,34.5645166,44.215,6/13/2022,11:38:57:384,9.898572641,262.1109943,GS010598_241.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,239,31.6662627,34.5646198,44.071,6/13/2022,11:38:58:374,9.797073348,262.5925371,GS010598_242.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,240,31.666276,34.5647221,43.914,6/13/2022,11:38:59:419,9.909640956,261.5045652,GS010598_243.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,241,31.6662914,34.5648252,43.907,6/13/2022,11:39:00:354,9.850939874,261.0014906,GS010598_244.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,242,31.6663076,34.5649275,43.931,6/13/2022,11:39:01:399,10.16028695,262.3168608,GS010598_245.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,243,31.6663219,34.5650335,43.815,6/13/2022,11:39:02:389,9.393937237,262.6235304,GS010598_246.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,244,31.6663346,34.5651316,43.653,6/13/2022,11:39:03:379,9.44679613,262.7821219,GS010598_247.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,245,31.6663471,34.5652303,43.493,6/13/2022,11:39:04:369,10.08123365,261.8164287,GS010598_248.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,246,31.6663622,34.5653353,43.519,6/13/2022,11:39:05:359,9.002792016,262.2375569,GS010598_249.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,247,31.666375,34.5654292,43.487,6/13/2022,11:39:06:404,9.780034284,262.5230145,GS010598_250.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,248,31.6663884,34.5655313,43.864,6/13/2022,11:39:07:394,9.325270823,261.7377658,GS010598_251.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,249,31.6664025,34.5656284,43.646,6/13/2022,11:39:08:384,9.783743169,260.9955215,GS010598_252.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,250,31.6664186,34.56573,43.648,6/13/2022,11:39:09:374,8.709981001,261.1444494,GS010598_253.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,251,31.6664327,34.5658205,43.694,6/13/2022,11:39:10:364,9.851149149,260.4921833,GS010598_254.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,252,31.6664498,34.5659226,43.609,6/13/2022,11:39:11:354,8.875201205,260.8102724,GS010598_255.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,253,31.6664647,34.5660147,43.599,6/13/2022,11:39:12:399,10.24364308,262.7036963,GS010598_256.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,254,31.6664784,34.5661217,43.427,6/13/2022,11:39:13:389,9.118879627,260.2033661,GS010598_257.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,255,31.6664947,34.5662161,43.211,6/13/2022,11:39:14:379,8.54668199,259.7294179,GS010598_258.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,256,31.6665107,34.5663044,43.075,6/13/2022,11:39:15:369,9.347648026,259.7891323,GS010598_259.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,257,31.6665281,34.566401,42.808,6/13/2022,11:39:16:414,9.023743064,259.4137902,GS010598_260.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,258,31.6665455,34.5664941,42.772,6/13/2022,11:39:17:404,7.71105418,259.5368783,GS010598_261.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,259,31.6665602,34.5665737,42.628,6/13/2022,11:39:18:394,7.917523905,259.1769888,GS010598_262.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,260,31.6665758,34.5666553,42.42,6/13/2022,11:39:19:439,8.17400664,259.5936289,GS010598_263.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,261,31.6665913,34.5667397,42.157,6/13/2022,11:39:20:429,7.799291846,261.0201088,GS010598_264.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,262,31.6666041,34.5668207,41.749,6/13/2022,11:39:21:364,7.241159235,261.0078118,GS010598_265.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,263,31.666616,34.5668959,41.761,6/13/2022,11:39:22:409,5.599004217,262.7906189,GS010598_266.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,264,31.6666234,34.5669544,41.728,6/13/2022,11:39:23:399,3.667941415,264.5105112,GS010598_267.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,265,31.6666271,34.5669929,41.679,6/13/2022,11:39:24:444,2.281010751,263.7914014,GS010598_268.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,266,31.6666297,34.5670168,41.463,6/13/2022,11:39:25:434,2.228736117,272.9232029,GS010598_269.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,267,31.6666285,34.5670403,41.296,6/13/2022,11:39:26:424,2.463185204,279.7899311,GS010598_270.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,268,31.6666241,34.5670658,41.028,6/13/2022,11:39:27:414,3.328783762,282.0832819,GS010598_271.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,269,31.6666168,34.5670999,40.837,6/13/2022,11:39:28:404,4.407639137,292.1533447,GS010598_272.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,270,31.6665997,34.5671419,40.966,6/13/2022,11:39:29:449,5.478889601,297.6242576,GS010598_273.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,271,31.6665739,34.5671912,41.183,6/13/2022,11:39:30:439,4.961377566,289.2110757,GS010598_274.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,272,31.666557,34.5672397,41.632,6/13/2022,11:39:31:374,5.408255496,275.2308072,GS010598_275.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,273,31.6665518,34.5672965,41.604,6/13/2022,11:39:32:364,5.339535163,253.5871829,GS010598_276.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,274,31.6665675,34.5673498,41.978,6/13/2022,11:39:33:409,6.268845358,237.3469614,GS010598_277.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,275,31.6666014,34.5674027,42.405,6/13/2022,11:39:34:399,7.569391062,238.1703457,GS010598_278.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,276,31.6666415,34.5674673,42.127,6/13/2022,11:39:35:444,8.103907122,247.9561916,GS010598_279.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,277,31.6666728,34.5675446,42.131,6/13/2022,11:39:36:434,8.955774961,255.1159837,GS010598_280.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,278,31.6666968,34.5676349,41.927,6/13/2022,11:39:37:424,9.837543856,258.3631648,GS010598_281.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,279,31.6667176,34.5677359,41.907,6/13/2022,11:39:38:414,10.83239026,259.0954321,GS010598_282.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,280,31.6667391,34.5678475,41.873,6/13/2022,11:39:39:404,10.17404698,259.699951,GS010598_283.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,281,31.6667582,34.5679526,42.2,6/13/2022,11:39:40:394,9.180476201,258.2462852,GS010598_284.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,282,31.6667778,34.5680468,41.785,6/13/2022,11:39:41:384,9.426722586,259.2807247,GS010598_285.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,283,31.6667962,34.568144,41.657,6/13/2022,11:39:42:429,7.847975102,259.2222112,GS010598_286.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,284,31.6668116,34.5682249,41.606,6/13/2022,11:39:43:419,6.69583802,258.8340667,GS010598_287.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,285,31.6668252,34.5682938,41.602,6/13/2022,11:39:44:409,4.742677851,258.3962456,GS010598_288.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,286,31.6668352,34.5683425,41.644,6/13/2022,11:39:45:399,3.973684297,253.7120894,GS010598_289.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,287,31.6668468,34.5683822,41.935,6/13/2022,11:39:46:444,3.060784247,252.4201486,GS010598_290.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,288,31.6668564,34.5684125,42.149,6/13/2022,11:39:47:434,1.64854357,256.9306821,GS010598_291.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,289,31.6668603,34.5684293,42.145,6/13/2022,11:39:48:424,0.965402195,256.2392149,GS010598_292.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,290,31.6668627,34.5684391,42.175,6/13/2022,11:39:49:414,0.77543344,251.1139126,GS010598_293.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,291,31.6668653,34.5684467,42.095,6/13/2022,11:39:50:404,1.204537906,253.3007558,GS010598_294.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,292,31.6668689,34.5684587,42.075,6/13/2022,11:39:51:394,2.368275926,252.7432045,GS010598_295.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,293,31.6668762,34.5684822,42.133,6/13/2022,11:39:52:439,3.060884127,255.3112132,GS010598_296.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,294,31.6668843,34.5685131,42.208,6/13/2022,11:39:53:429,3.861972162,257.1328959,GS010598_297.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,295,31.6668933,34.5685525,42.36,6/13/2022,11:39:54:419,4.4414217,263.4975743,GS010598_298.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,296,31.6668986,34.568599,42.459,6/13/2022,11:39:55:409,4.782988539,273.4064438,GS010598_299.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,297,31.6668956,34.5686494,42.633,6/13/2022,11:39:56:399,4.392237899,287.2042517,GS010598_300.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,298,31.6668821,34.568693,42.564,6/13/2022,11:39:57:389,4.66480079,294.3645153,GS010598_301.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,299,31.6668624,34.5687365,42.383,6/13/2022,11:39:58:434,5.087632924,292.9825984,GS010598_302.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,300,31.666842,34.5687846,42.099,6/13/2022,11:39:59:479,5.719578595,283.3392489,GS010598_303.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,301,31.6668282,34.5688428,41.739,6/13/2022,11:40:00:414,5.353918931,267.8714022,GS010598_304.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,302,31.6668303,34.5688993,41.497,6/13/2022,11:40:01:459,5.35423718,253.1923345,GS010598_305.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,303,31.6668464,34.5689526,41.354,6/13/2022,11:40:02:449,5.662091186,232.3315353,GS010598_306.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,304,31.6668806,34.5689969,41.415,6/13/2022,11:40:03:439,6.274063081,211.7673851,GS010598_307.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,305,31.6669305,34.5690278,41.343,6/13/2022,11:40:04:429,7.009138521,205.7335882,GS010598_308.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,306,31.6669888,34.5690559,41.304,6/13/2022,11:40:05:419,8.433423333,211.8976411,GS010598_309.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,307,31.6670558,34.5690976,41.163,6/13/2022,11:40:06:464,8.916735396,220.0467425,GS010598_310.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,308,31.667121,34.5691524,41.08,6/13/2022,11:40:07:399,9.858122853,226.4796358,GS010598_311.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,309,31.667187,34.5692219,41.137,6/13/2022,11:40:08:389,10.15106179,234.5942487,GS010598_312.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,310,31.6672455,34.5693042,41.084,6/13/2022,11:40:09:434,10.19079369,242.0969689,GS010598_313.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,311,31.6672939,34.5693956,41.16,6/13/2022,11:40:10:424,10.4222447,244.9506112,GS010598_314.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,312,31.667339,34.5694921,41.215,6/13/2022,11:40:11:414,9.293243475,246.0191822,GS010598_315.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,313,31.6673777,34.5695791,41.281,6/13/2022,11:40:12:459,10.52043642,246.6411127,GS010598_316.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,314,31.6674205,34.5696782,41.341,6/13/2022,11:40:13:449,9.897042207,245.9629221,GS010598_317.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,315,31.6674618,34.5697708,41.381,6/13/2022,11:40:14:439,10.2489399,245.5605656,GS010598_318.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,316,31.6675052,34.5698663,41.368,6/13/2022,11:40:15:429,8.824282294,246.1275683,GS010598_319.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,317,31.6675418,34.569949,41.42,6/13/2022,11:40:16:419,9.352008335,246.1892313,GS010598_320.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,318,31.6675805,34.5700367,41.382,6/13/2022,11:40:17:409,6.835100057,247.3048367,GS010598_321.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,319,31.6676076,34.5701015,41.31,6/13/2022,11:40:18:454,6.372338437,246.7669009,GS010598_322.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,320,31.6676334,34.5701616,41.352,6/13/2022,11:40:19:444,5.665881423,246.1276774,GS010598_323.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,321,31.6676569,34.5702147,41.469,6/13/2022,11:40:20:434,4.17342259,246.6081402,GS010598_324.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,322,31.6676739,34.570254,41.519,6/13/2022,11:40:21:424,3.691244199,246.1451519,GS010598_325.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,323,31.6676892,34.5702886,41.514,6/13/2022,11:40:22:414,2.952627824,246.2297135,GS010598_326.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,324,31.6677014,34.5703163,41.599,6/13/2022,11:40:23:404,2.582662095,244.1158513,GS010598_327.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,325,31.6677129,34.57034,41.762,6/13/2022,11:40:24:449,1.855577432,245.0560947,GS010598_328.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,326,31.6677209,34.5703572,41.877,6/13/2022,11:40:25:494,1.289993252,243.82471,GS010598_329.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,327,31.6677267,34.570369,42.003,6/13/2022,11:40:26:484,0.654323464,247.2490236,GS010598_330.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,328,31.6677293,34.5703752,42.134,6/13/2022,11:40:27:474,0.396513146,251.5650512,GS010598_331.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,329,31.6677306,34.5703791,42.241,6/13/2022,11:40:28:464,0.056414893,191.3099326,GS010598_332.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,330,31.6677311,34.5703792,42.312,6/13/2022,11:40:29:454,0.024176523,333.4349488,GS010598_333.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,331,31.6677309,34.5703793,42.388,6/13/2022,11:40:30:499,0.036075947,123.6900682,GS010598_334.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,332,31.6677311,34.570379,42.292,6/13/2022,11:40:31:434,0.114798374,163.3007555,GS010598_335.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,333,31.6677321,34.5703787,42.329,6/13/2022,11:40:32:479,0.029212461,225,GS010598_336.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,334,31.6677323,34.5703789,42.262,6/13/2022,11:40:33:469,0.08948603,172.8749836,GS010598_337.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,335,31.6677331,34.5703788,42.23,6/13/2022,11:40:34:459,0.064962007,128.6598084,GS010598_338.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,336,31.6677335,34.5703783,42.192,6/13/2022,11:40:35:449,0.073031151,135,GS010598_339.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,337,31.667734,34.5703778,42.21,6/13/2022,11:40:36:494,0.062446856,149.0362433,GS010598_340.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,338,31.6677345,34.5703775,42.309,6/13/2022,11:40:37:484,0.039467202,104.0362432,GS010598_341.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,339,31.6677346,34.5703771,42.313,6/13/2022,11:40:38:474,0.036075946,123.6900675,GS010598_342.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,340,31.6677348,34.5703768,42.384,6/13/2022,11:40:39:464,0.03050101,71.56505077,GS010598_343.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,341,31.6677347,34.5703765,42.419,6/13/2022,11:40:40:509,0.02195918,63.43494882,GS010598_344.jpg,2022_RVGP_Israil_Data_Ph2
GSfile,342,31.6677346,34.5703763,42.498,6/13/2022,11:40:41:499,0.217539575,239.9314171,GS010598_345.jpg,2022_RVGP_Israil_Data_Ph2
