file_name,streetview_id,streetview,date,Time,Date_and_time,Camera_manufacturer_and_model,Camera_manufacturer,latitude,longitude,altitude,GPS_date_time,Track_ID,ID,Distance,Direction,heading
gopro,1,GSAB0028.JPG,2022:08:13,13:07:26,2022:08:13 13:07:26,GoPro GoPro Max,GoPro,28.360523,75.591606,249.81,2022:08:13 7:37:20.00,1,2020,2.799667287,SE,126.5431366
gopro,2,GSAB0029.JPG,2022:08:13,13:07:28,2022:08:13 13:07:28,GoPro GoPro Max,GoPro,28.360508,75.591629,246.38,2022:08:13 7:37:22.00,2,2021,3.35828,SE,115.48
gopro,3,GSAB0030.JPG,2022:08:13,13:07:30,2022:08:13 13:07:30,GoPro GoPro Max,GoPro,28.360495,75.59166,245.38,2022:08:13 7:37:24.00,3,2022,4.74642,E,112.001
gopro,4,GSAB0031.JPG,2022:08:13,13:07:32,2022:08:13 13:07:32,GoPro GoPro Max,GoPro,28.360479,75.591705,243.84,2022:08:13 7:37:26.00,4,2023,5.39658,E,78.1159
gopro,5,GSAB0032.JPG,2022:08:13,13:07:34,2022:08:13 13:07:34,GoPro GoPro Max,GoPro,28.360489,75.591759,245.53,2022:08:13 7:37:28.00,5,2024,6.04874,E,80.482
gopro,6,GSAB0033.JPG,2022:08:13,13:07:36,2022:08:13 13:07:36,GoPro GoPro Max,GoPro,28.360498,75.59182,248.12,2022:08:13 7:37:30.00,6,2025,7.55109,E,79.8276
gopro,7,GSAB0034.JPG,2022:08:13,13:07:38,2022:08:13 13:07:38,GoPro GoPro Max,GoPro,28.36051,75.591896,249.26,2022:08:13 7:37:32.00,7,2026,6.82156,E,81.5687
gopro,8,GSAB0035.JPG,2022:08:13,13:07:40,2022:08:13 13:07:40,GoPro GoPro Max,GoPro,28.360519,75.591965,249.82,2022:08:13 7:37:34.00,8,2027,6.06811,E,79.4471
gopro,9,GSAB0036.JPG,2022:08:13,13:07:42,2022:08:13 13:07:42,GoPro GoPro Max,GoPro,28.360529,75.592026,250.31,2022:08:13 7:37:36.00,9,2028,6.17019,NE,46.8092
gopro,10,GSAB0037.JPG,2022:08:13,13:07:44,2022:08:13 13:07:44,GoPro GoPro Max,GoPro,28.360567,75.592072,250.76,2022:08:13 7:37:38.00,10,2029,5.15776,N,7.62707
gopro,11,GSAB0038.JPG,2022:08:13,13:07:46,2022:08:13 13:07:46,GoPro GoPro Max,GoPro,28.360613,75.592079,251.14,2022:08:13 7:37:40.00,11,2030,6.37148,N,353.832
gopro,12,GSAB0039.JPG,2022:08:13,13:07:48,2022:08:13 13:07:48,GoPro GoPro Max,GoPro,28.36067,75.592072,252.33,2022:08:13 7:37:42.00,12,2031,6.32987,NW,331.384
gopro,13,GSAB0040.JPG,2022:08:13,13:07:50,2022:08:13 13:07:50,GoPro GoPro Max,GoPro,28.36072,75.592041,254.04,2022:08:13 7:37:44.00,13,2032,5.82911,NW,297.23
gopro,14,GSAB0041.JPG,2022:08:13,13:07:52,2022:08:13 13:07:52,GoPro GoPro Max,GoPro,28.360744,75.591988,254.11,2022:08:13 7:37:46.00,14,2033,5.32283,W,277.196
gopro,15,GSAB0042.JPG,2022:08:13,13:07:54,2022:08:13 13:07:54,GoPro GoPro Max,GoPro,28.36075,75.591934,253.94,2022:08:13 7:37:48.00,15,2034,5.982,W,274.262
gopro,16,GSAB0043.JPG,2022:08:13,13:07:56,2022:08:13 13:07:56,GoPro GoPro Max,GoPro,28.360754,75.591873,254.04,2022:08:13 7:37:50.00,16,2035,5.40745,NW,303.704
gopro,17,GSAB0044.JPG,2022:08:13,13:07:58,2022:08:13 13:07:58,GoPro GoPro Max,GoPro,28.360781,75.591827,253.21,2022:08:13 7:37:52.00,17,2036,4.05894,N,350.29
gopro,18,GSAB0045.JPG,2022:08:13,13:08:00,2022:08:13 13:08:00,GoPro GoPro Max,GoPro,28.360817,75.59182,252.9,2022:08:13 7:37:54.00,18,2037,4.05329,N,338.783
gopro,19,GSAB0046.JPG,2022:08:13,13:08:02,2022:08:13 13:08:02,GoPro GoPro Max,GoPro,28.360851,75.591805,253.28,2022:08:13 7:37:56.00,19,2038,3.44513,N,0
gopro,20,GSAB0047.JPG,2022:08:13,13:08:04,2022:08:13 13:08:04,GoPro GoPro Max,GoPro,28.360882,75.591805,252.85,2022:08:13 7:37:58.00,20,2039,3.51397,NE,37.7533
gopro,21,GSAB0048.JPG,2022:08:13,13:08:06,2022:08:13 13:08:06,GoPro GoPro Max,GoPro,28.360907,75.591827,252.83,2022:08:13 7:38:0.00,21,2040,4.07844,E,69.2533
gopro,22,GSAB0049.JPG,2022:08:13,13:08:08,2022:08:13 13:08:08,GoPro GoPro Max,GoPro,28.36092,75.591866,253.93,2022:08:13 7:38:2.00,22,2041,7.49936,E,82.3355
gopro,23,GSAB0050.JPG,2022:08:13,13:08:10,2022:08:13 13:08:10,GoPro GoPro Max,GoPro,28.360929,75.591942,254.4,2022:08:13 7:38:4.00,23,2042,7.51499,E,81.4958
gopro,24,GSAB0051.JPG,2022:08:13,13:08:12,2022:08:13 13:08:12,GoPro GoPro Max,GoPro,28.360939,75.592018,253.98,2022:08:13 7:38:6.00,24,2043,7.51499,E,81.4958
gopro,25,GSAB0052.JPG,2022:08:13,13:08:14,2022:08:13 13:08:14,GoPro GoPro Max,GoPro,28.360949,75.592094,252.63,2022:08:13 7:38:8.00,25,2044,8.34079,E,80.0253
gopro,26,GSAB0053.JPG,2022:08:13,13:08:16,2022:08:13 13:08:16,GoPro GoPro Max,GoPro,28.360962,75.592178,252.07,2022:08:13 7:38:10.00,26,2045,10.1664,E,74.1402
gopro,27,GSAB0054.JPG,2022:08:13,13:08:18,2022:08:13 13:08:18,GoPro GoPro Max,GoPro,28.360987,75.592278,253.35,2022:08:13 7:38:12.00,27,2046,9.32289,E,72.6618
gopro,28,GSAB0055.JPG,2022:08:13,13:08:20,2022:08:13 13:08:20,GoPro GoPro Max,GoPro,28.361012,75.592369,253.51,2022:08:13 7:38:14.00,28,2047,11.5583,E,76.6581
gopro,29,GSAB0056.JPG,2022:08:13,13:08:22,2022:08:13 13:08:22,GoPro GoPro Max,GoPro,28.361036,75.592484,253.07,2022:08:13 7:38:16.00,29,2048,9.14634,E,76.6522
gopro,30,GSAB0057.JPG,2022:08:13,13:08:24,2022:08:13 13:08:24,GoPro GoPro Max,GoPro,28.361055,75.592575,253.91,2022:08:13 7:38:18.00,30,2049,7.46221,E,84.8734
gopro,31,GSAB0058.JPG,2022:08:13,13:08:26,2022:08:13 13:08:26,GoPro GoPro Max,GoPro,28.361061,75.592651,255.96,2022:08:13 7:38:20.00,31,2050,6.06808,E,79.447
gopro,32,GSAB0059.JPG,2022:08:13,13:08:28,2022:08:13 13:08:28,GoPro GoPro Max,GoPro,28.361071,75.592712,258.41,2022:08:13 7:38:22.00,32,2051,5.28556,E,87.5899
gopro,33,GSAB0060.JPG,2022:08:13,13:08:30,2022:08:13 13:08:30,GoPro GoPro Max,GoPro,28.361073,75.592766,258.7,2022:08:13 7:38:24.00,33,2052,2.95271,E,83.5167
gopro,34,GSAB0061.JPG,2022:08:13,13:08:32,2022:08:13 13:08:32,GoPro GoPro Max,GoPro,28.361076,75.592796,258.64,2022:08:13 7:38:26.00,34,2053,0.782353,E,90
gopro,35,GSAB0062.JPG,2022:08:13,13:08:34,2022:08:13 13:08:34,GoPro GoPro Max,GoPro,28.361076,75.592804,258.65,2022:08:13 7:38:28.00,35,2054,0.813314,E,74.1401
gopro,36,GSAB0063.JPG,2022:08:13,13:08:36,2022:08:13 13:08:36,GoPro GoPro Max,GoPro,28.361078,75.592812,258.1,2022:08:13 7:38:30.00,36,2055,1.61135,NE,65.5553
gopro,37,GSAB0064.JPG,2022:08:13,13:08:38,2022:08:13 13:08:38,GoPro GoPro Max,GoPro,28.361084,75.592827,257.95,2022:08:13 7:38:32.00,37,2056,3.00865,E,77.1953
gopro,38,GSAB0065.JPG,2022:08:13,13:08:40,2022:08:13 13:08:40,GoPro GoPro Max,GoPro,28.36109,75.592857,257.49,2022:08:13 7:38:34.00,38,2057,4.53272,E,82.9584
gopro,39,GSAB0066.JPG,2022:08:13,13:08:42,2022:08:13 13:08:42,GoPro GoPro Max,GoPro,28.361095,75.592903,255.85,2022:08:13 7:38:36.00,39,2058,5.64706,E,69.2533
gopro,40,GSAB0067.JPG,2022:08:13,13:08:44,2022:08:13 13:08:44,GoPro GoPro Max,GoPro,28.361113,75.592957,256.13,2022:08:13 7:38:38.00,40,2059,8.28632,E,78.3943
gopro,41,GSAB0068.JPG,2022:08:13,13:08:46,2022:08:13 13:08:46,GoPro GoPro Max,GoPro,28.361128,75.59304,256.04,2022:08:13 7:38:40.00,41,2060,8.25146,E,84.5902
gopro,42,GSAB0069.JPG,2022:08:13,13:08:48,2022:08:13 13:08:48,GoPro GoPro Max,GoPro,28.361135,75.593124,256.28,2022:08:13 7:38:42.00,42,2061,8.24172,E,85.3594
gopro,43,GSAB0070.JPG,2022:08:13,13:08:50,2022:08:13 13:08:50,GoPro GoPro Max,GoPro,28.361141,75.593208,256.09,2022:08:13 7:38:44.00,43,2062,11.4039,E,80.4639
gopro,44,GSAB0071.JPG,2022:08:13,13:08:52,2022:08:13 13:08:52,GoPro GoPro Max,GoPro,28.361158,75.593323,255.38,2022:08:13 7:38:46.00,44,2063,13.7297,E,77.3762
gopro,45,GSAB0072.JPG,2022:08:13,13:08:54,2022:08:13 13:08:54,GoPro GoPro Max,GoPro,28.361185,75.59346,255.18,2022:08:13 7:38:48.00,45,2064,16.2069,E,74.896
gopro,46,GSAB0073.JPG,2022:08:13,13:08:56,2022:08:13 13:08:56,GoPro GoPro Max,GoPro,28.361223,75.59362,255.38,2022:08:13 7:38:50.00,46,2065,16.6239,E,71.2835
gopro,47,GSAB0074.JPG,2022:08:13,13:08:58,2022:08:13 13:08:58,GoPro GoPro Max,GoPro,28.361271,75.593781,255.32,2022:08:13 7:38:52.00,47,2066,16.5675,E,70.8109
gopro,48,GSAB0075.JPG,2022:08:13,13:09:00,2022:08:13 13:09:00,GoPro GoPro Max,GoPro,28.36132,75.593941,254.8,2022:08:13 7:38:54.00,48,2067,15.8693,E,69.5034
gopro,49,GSAB0076.JPG,2022:08:13,13:09:02,2022:08:13 13:09:02,GoPro GoPro Max,GoPro,28.36137,75.594093,254.5,2022:08:13 7:38:56.00,49,2068,13.6212,E,68.9618
gopro,50,GSAB0077.JPG,2022:08:13,13:09:04,2022:08:13 13:09:04,GoPro GoPro Max,GoPro,28.361414,75.594223,254.16,2022:08:13 7:38:58.00,50,2069,12.8114,E,68.6335
gopro,51,GSAB0078.JPG,2022:08:13,13:09:06,2022:08:13 13:09:06,GoPro GoPro Max,GoPro,28.361456,75.594345,254.78,2022:08:13 7:39:0.00,51,2070,12.013,E,69.4185
gopro,52,GSAB0079.JPG,2022:08:13,13:09:08,2022:08:13 13:09:08,GoPro GoPro Max,GoPro,28.361494,75.59446,254.82,2022:08:13 7:39:2.00,52,2071,9.14976,NE,62.5129
gopro,53,GSAB0080.JPG,2022:08:13,13:09:10,2022:08:13 13:09:10,GoPro GoPro Max,GoPro,28.361532,75.594543,254.43,2022:08:13 7:39:4.00,53,2072,6.0738,NE,60.3946
gopro,54,GSAB0081.JPG,2022:08:13,13:09:12,2022:08:13 13:09:12,GoPro GoPro Max,GoPro,28.361559,75.594597,254.57,2022:08:13 7:39:6.00,54,2073,2.94222,E,94.3325
gopro,55,GSAB0082.JPG,2022:08:13,13:09:14,2022:08:13 13:09:14,GoPro GoPro Max,GoPro,28.361557,75.594627,254.63,2022:08:13 7:39:8.00,55,2074,2.93743,SE,130.029
gopro,56,GSAB0083.JPG,2022:08:13,13:09:16,2022:08:13 13:09:16,GoPro GoPro Max,GoPro,28.36154,75.59465,254.68,2022:08:13 7:39:10.00,56,2075,1.88927,S,180
gopro,57,GSAB0084.JPG,2022:08:13,13:09:18,2022:08:13 13:09:18,GoPro GoPro Max,GoPro,28.361523,75.59465,253.8,2022:08:13 7:39:12.00,57,2076,0.444533,S,180
gopro,58,GSAB0085.JPG,2022:08:13,13:09:20,2022:08:13 13:09:20,GoPro GoPro Max,GoPro,28.361519,75.59465,253.81,2022:08:13 7:39:14.00,58,2077,0.78235,E,90
gopro,59,GSAB0086.JPG,2022:08:13,13:09:22,2022:08:13 13:09:22,GoPro GoPro Max,GoPro,28.361519,75.594658,253.46,2022:08:13 7:39:16.00,59,2078,0.222267,S,180
gopro,60,GSAB0087.JPG,2022:08:13,13:09:24,2022:08:13 13:09:24,GoPro GoPro Max,GoPro,28.361517,75.594658,253.27,2022:08:13 7:39:18.00,60,2079,0.6668,S,180
gopro,61,GSAB0088.JPG,2022:08:13,13:09:26,2022:08:13 13:09:26,GoPro GoPro Max,GoPro,28.361511,75.594658,253.13,2022:08:13 7:39:20.00,61,2080,1.64296,SW,208.436
gopro,62,GSAB0089.JPG,2022:08:13,13:09:28,2022:08:13 13:09:28,GoPro GoPro Max,GoPro,28.361498,75.59465,252.83,2022:08:13 7:39:22.00,62,2081,2.93743,SW,229.971
gopro,63,GSAB0090.JPG,2022:08:13,13:09:30,2022:08:13 13:09:30,GoPro GoPro Max,GoPro,28.361481,75.594627,252.44,2022:08:13 7:39:24.00,63,2082,3.82104,W,256.545
gopro,64,GSAB0091.JPG,2022:08:13,13:09:32,2022:08:13 13:09:32,GoPro GoPro Max,GoPro,28.361473,75.594589,251.74,2022:08:13 7:39:26.00,64,2083,7.72645,W,254.14
gopro,65,GSAB0092.JPG,2022:08:13,13:09:34,2022:08:13 13:09:34,GoPro GoPro Max,GoPro,28.361454,75.594513,251.45,2022:08:13 7:39:28.00,65,2084,9.34034,SW,241.58
gopro,66,GSAB0093.JPG,2022:08:13,13:09:36,2022:08:13 13:09:36,GoPro GoPro Max,GoPro,28.361414,75.594429,251.58,2022:08:13 7:39:30.00,66,2085,9.55991,SW,239.236
gopro,67,GSAB0094.JPG,2022:08:13,13:09:38,2022:08:13 13:09:38,GoPro GoPro Max,GoPro,28.36137,75.594345,250.74,2022:08:13 7:39:32.00,67,2086,7.84467,SW,239.336
gopro,68,GSAB0095.JPG,2022:08:13,13:09:40,2022:08:13 13:09:40,GoPro GoPro Max,GoPro,28.361334,75.594276,250.56,2022:08:13 7:39:34.00,68,2087,3.94821,W,250.259
gopro,69,GSAB0096.JPG,2022:08:13,13:09:42,2022:08:13 13:09:42,GoPro GoPro Max,GoPro,28.361322,75.594238,250.38,2022:08:13 7:39:36.00,69,2088,0.222267,S,180
gopro,70,GSAB0098.JPG,2022:08:13,13:09:46,2022:08:13 13:09:46,GoPro GoPro Max,GoPro,28.36132,75.594231,250.21,2022:08:13 7:39:40.00,70,2090,0.111133,S,180
gopro,71,GSAC0108.JPG,2022:08:13,13:10:12,2022:08:13 13:10:12,GoPro GoPro Max,GoPro,28.361319,75.594223,252.35,2022:08:13 7:40:6.00,71,2100,0.222267,S,180
gopro,72,GSAC0112.JPG,2022:08:13,13:10:20,2022:08:13 13:10:20,GoPro GoPro Max,GoPro,28.361317,75.594215,252.98,2022:08:13 7:40:14.00,72,2104,1.61135,SW,245.555
gopro,73,GSAC0113.JPG,2022:08:13,13:10:22,2022:08:13 13:10:22,GoPro GoPro Max,GoPro,28.361311,75.5942,253.36,2022:08:13 7:40:16.00,73,2105,6.25745,W,252.427
gopro,74,GSAC0114.JPG,2022:08:13,13:10:24,2022:08:13 13:10:24,GoPro GoPro Max,GoPro,28.361294,75.594139,253.41,2022:08:13 7:40:18.00,74,2106,8.82429,W,248.578
gopro,75,GSAC0115.JPG,2022:08:13,13:10:26,2022:08:13 13:10:26,GoPro GoPro Max,GoPro,28.361265,75.594055,253.33,2022:08:13 7:40:20.00,75,2107,8.60318,W,252.716
gopro,76,GSAC0116.JPG,2022:08:13,13:10:28,2022:08:13 13:10:28,GoPro GoPro Max,GoPro,28.361242,75.593971,253.37,2022:08:13 7:40:22.00,76,2108,11.1253,W,250.145
gopro,77,GSAC0117.JPG,2022:08:13,13:10:30,2022:08:13 13:10:30,GoPro GoPro Max,GoPro,28.361208,75.593864,252.98,2022:08:13 7:40:24.00,77,2109,10.9237,W,251.616
gopro,78,GSAC0118.JPG,2022:08:13,13:10:32,2022:08:13 13:10:32,GoPro GoPro Max,GoPro,28.361177,75.593758,252.81,2022:08:13 7:40:26.00,78,2110,11.0518,W,251.229
gopro,79,GSAC0119.JPG,2022:08:13,13:10:34,2022:08:13 13:10:34,GoPro GoPro Max,GoPro,28.361145,75.593651,252.71,2022:08:13 7:40:28.00,79,2111,13.0133,W,257.672
gopro,80,GSAC0120.JPG,2022:08:13,13:10:36,2022:08:13 13:10:36,GoPro GoPro Max,GoPro,28.36112,75.593521,252.61,2022:08:13 7:40:30.00,80,2112,12.2016,W,257.908
gopro,81,GSAC0121.JPG,2022:08:13,13:10:38,2022:08:13 13:10:38,GoPro GoPro Max,GoPro,28.361097,75.593399,252.32,2022:08:13 7:40:32.00,81,2113,11.2418,W,262.616
gopro,82,GSAC0122.JPG,2022:08:13,13:10:40,2022:08:13 13:10:40,GoPro GoPro Max,GoPro,28.361084,75.593285,252.27,2022:08:13 7:40:34.00,82,2114,11.3126,W,263.796
gopro,83,GSAC0123.JPG,2022:08:13,13:10:42,2022:08:13 13:10:42,GoPro GoPro Max,GoPro,28.361073,75.59317,252.3,2022:08:13 7:40:36.00,83,2115,8.92421,W,265.715
gopro,84,GSAC0124.JPG,2022:08:13,13:10:44,2022:08:13 13:10:44,GoPro GoPro Max,GoPro,28.361067,75.593079,252.47,2022:08:13 7:40:38.00,84,2116,6.80612,W,262.494
gopro,85,GSAC0125.JPG,2022:08:13,13:10:46,2022:08:13 13:10:46,GoPro GoPro Max,GoPro,28.361059,75.59301,253.07,2022:08:13 7:40:40.00,85,2117,3.72282,W,266.577
gopro,86,GSAC0126.JPG,2022:08:13,13:10:48,2022:08:13 13:10:48,GoPro GoPro Max,GoPro,28.361057,75.592972,252.92,2022:08:13 7:40:42.00,86,2118,1.53279,W,253.141
gopro,87,GSAC0127.JPG,2022:08:13,13:10:50,2022:08:13 13:10:50,GoPro GoPro Max,GoPro,28.361053,75.592957,252.83,2022:08:13 7:40:44.00,87,2119,2.24927,W,270
gopro,88,GSAC0128.JPG,2022:08:13,13:10:52,2022:08:13 13:10:52,GoPro GoPro Max,GoPro,28.361053,75.592934,251.96,2022:08:13 7:40:46.00,88,2120,3.91208,W,251.791
gopro,89,GSAC0129.JPG,2022:08:13,13:10:54,2022:08:13 13:10:54,GoPro GoPro Max,GoPro,28.361042,75.592896,252.15,2022:08:13 7:40:48.00,89,2121,3.97259,W,253.755
gopro,90,GSAC0130.JPG,2022:08:13,13:10:56,2022:08:13 13:10:56,GoPro GoPro Max,GoPro,28.361032,75.592857,252.35,2022:08:13 7:40:50.00,90,2122,2.93593,W,267.831
gopro,91,GSAC0131.JPG,2022:08:13,13:10:58,2022:08:13 13:10:58,GoPro GoPro Max,GoPro,28.361031,75.592827,250.47,2022:08:13 7:40:52.00,91,2123,4.49853,W,270
gopro,92,GSAC0132.JPG,2022:08:13,13:11:00,2022:08:13 13:11:00,GoPro GoPro Max,GoPro,28.361031,75.592781,249.65,2022:08:13 7:40:54.00,92,2124,5.96959,W,267.866
gopro,93,GSAC0133.JPG,2022:08:13,13:11:02,2022:08:13 13:11:02,GoPro GoPro Max,GoPro,28.361029,75.59272,248.22,2022:08:13 7:40:56.00,93,2125,7.4531,W,274.276
gopro,94,GSAC0134.JPG,2022:08:13,13:11:04,2022:08:13 13:11:04,GoPro GoPro Max,GoPro,28.361034,75.592644,246.43,2022:08:13 7:40:58.00,94,2126,8.23348,W,266.13
gopro,95,GSAC0135.JPG,2022:08:13,13:11:06,2022:08:13 13:11:06,GoPro GoPro Max,GoPro,28.361029,75.59256,246.84,2022:08:13 7:41:0.00,95,2127,8.40495,W,257.786
gopro,96,GSAC0136.JPG,2022:08:13,13:11:08,2022:08:13 13:11:08,GoPro GoPro Max,GoPro,28.361013,75.592476,248.44,2022:08:13 7:41:2.00,96,2128,9.98557,W,255.827
gopro,97,GSAC0137.JPG,2022:08:13,13:11:10,2022:08:13 13:11:10,GoPro GoPro Max,GoPro,28.360991,75.592377,248.49,2022:08:13 7:41:4.00,97,2129,10.614,W,260.356
gopro,98,GSAC0138.JPG,2022:08:13,13:11:12,2022:08:13 13:11:12,GoPro GoPro Max,GoPro,28.360975,75.59227,248.45,2022:08:13 7:41:6.00,98,2130,10.6332,W,259.766
gopro,99,GSAC0139.JPG,2022:08:13,13:11:14,2022:08:13 13:11:14,GoPro GoPro Max,GoPro,28.360958,75.592163,249.16,2022:08:13 7:41:8.00,99,2131,11.1933,W,264.873
gopro,100,GSAC0140.JPG,2022:08:13,13:11:16,2022:08:13 13:11:16,GoPro GoPro Max,GoPro,28.360949,75.592049,248.65,2022:08:13 7:41:10.00,100,2132,10.5486,W,262.737
gopro,101,GSAC0141.JPG,2022:08:13,13:11:18,2022:08:13 13:11:18,GoPro GoPro Max,GoPro,28.360937,75.591942,248.05,2022:08:13 7:41:12.00,101,2133,11.3388,W,262.68
gopro,102,GSAC0142.JPG,2022:08:13,13:11:20,2022:08:13 13:11:20,GoPro GoPro Max,GoPro,28.360924,75.591827,247.39,2022:08:13 7:41:14.00,102,2134,11.3902,W,258.177
gopro,103,GSAC0143.JPG,2022:08:13,13:11:22,2022:08:13 13:11:22,GoPro GoPro Max,GoPro,28.360903,75.591713,247.19,2022:08:13 7:41:16.00,103,2135,11.9826,W,264.678
gopro,104,GSAC0144.JPG,2022:08:13,13:11:24,2022:08:13 13:11:24,GoPro GoPro Max,GoPro,28.360893,75.591591,246.44,2022:08:13 7:41:18.00,104,2136,12.0181,W,263.096
gopro,105,GSAC0145.JPG,2022:08:13,13:11:26,2022:08:13 13:11:26,GoPro GoPro Max,GoPro,28.36088,75.591469,244.3,2022:08:13 7:41:20.00,105,2137,11.9826,W,264.678
gopro,106,GSAC0146.JPG,2022:08:13,13:11:28,2022:08:13 13:11:28,GoPro GoPro Max,GoPro,28.36087,75.591347,243.4,2022:08:13 7:41:22.00,106,2138,9.24154,W,256.792
gopro,107,GSAC0147.JPG,2022:08:13,13:11:30,2022:08:13 13:11:30,GoPro GoPro Max,GoPro,28.360851,75.591255,243.53,2022:08:13 7:41:24.00,107,2139,9.95896,W,256.447
gopro,108,GSAC0148.JPG,2022:08:13,13:11:32,2022:08:13 13:11:32,GoPro GoPro Max,GoPro,28.36083,75.591156,243.04,2022:08:13 7:41:26.00,108,2140,11.2418,W,262.616
gopro,109,GSAC0149.JPG,2022:08:13,13:11:34,2022:08:13 13:11:34,GoPro GoPro Max,GoPro,28.360817,75.591042,243.47,2022:08:13 7:41:28.00,109,2141,12.7307,W,266.998
gopro,110,GSAC0150.JPG,2022:08:13,13:11:36,2022:08:13 13:11:36,GoPro GoPro Max,GoPro,28.360811,75.590912,242.05,2022:08:13 7:41:30.00,110,2142,12.9257,W,259.598
gopro,111,GSAC0151.JPG,2022:08:13,13:11:38,2022:08:13 13:11:38,GoPro GoPro Max,GoPro,28.36079,75.590782,243.17,2022:08:13 7:41:32.00,111,2143,13.6395,W,259.199
gopro,112,GSAC0152.JPG,2022:08:13,13:11:40,2022:08:13 13:11:40,GoPro GoPro Max,GoPro,28.360767,75.590645,243.63,2022:08:13 7:41:34.00,112,2144,15.0124,W,265.329
gopro,113,GSAC0153.JPG,2022:08:13,13:11:42,2022:08:13 13:11:42,GoPro GoPro Max,GoPro,28.360756,75.590492,243.81,2022:08:13 7:41:36.00,113,2145,12.7251,W,262.473
gopro,114,GSAC0154.JPG,2022:08:13,13:11:44,2022:08:13 13:11:44,GoPro GoPro Max,GoPro,28.360741,75.590363,244.21,2022:08:13 7:41:38.00,114,2146,15.9882,W,259.993
gopro,115,GSAC0155.JPG,2022:08:13,13:11:46,2022:08:13 13:11:46,GoPro GoPro Max,GoPro,28.360716,75.590202,244.9,2022:08:13 7:41:40.00,115,2147,15.1222,W,259.413
gopro,116,GSAC0156.JPG,2022:08:13,13:11:48,2022:08:13 13:11:48,GoPro GoPro Max,GoPro,28.360691,75.59005,245.24,2022:08:13 7:41:42.00,116,2148,15.7608,W,263.115
gopro,117,GSAC0157.JPG,2022:08:13,13:11:50,2022:08:13 13:11:50,GoPro GoPro Max,GoPro,28.360674,75.58989,246.09,2022:08:13 7:41:44.00,117,2149,15.2183,W,259.481
gopro,118,GSAC0158.JPG,2022:08:13,13:11:52,2022:08:13 13:11:52,GoPro GoPro Max,GoPro,28.360649,75.589737,245.82,2022:08:13 7:41:46.00,118,2150,13.5996,W,260.119
gopro,119,GSAC0159.JPG,2022:08:13,13:11:54,2022:08:13 13:11:54,GoPro GoPro Max,GoPro,28.360628,75.5896,246.18,2022:08:13 7:41:48.00,119,2151,6.76245,W,266.231
gopro,120,GSAC0160.JPG,2022:08:13,13:11:56,2022:08:13 13:11:56,GoPro GoPro Max,GoPro,28.360624,75.589531,246.45,2022:08:13 7:41:50.00,120,2152,5.20214,W,265.098
gopro,121,GSAC0161.JPG,2022:08:13,13:11:58,2022:08:13 13:11:58,GoPro GoPro Max,GoPro,28.36062,75.589478,247.26,2022:08:13 7:41:52.00,121,2153,6.95069,W,256.123
gopro,122,GSAC0162.JPG,2022:08:13,13:12:00,2022:08:13 13:12:00,GoPro GoPro Max,GoPro,28.360605,75.589409,247.52,2022:08:13 7:41:54.00,122,2154,9.35315,W,254.14
gopro,123,GSAC0163.JPG,2022:08:13,13:12:02,2022:08:13 13:12:02,GoPro GoPro Max,GoPro,28.360582,75.589317,246.77,2022:08:13 7:41:56.00,123,2155,11.2725,W,261.496
gopro,124,GSAC0164.JPG,2022:08:13,13:12:04,2022:08:13 13:12:04,GoPro GoPro Max,GoPro,28.360567,75.589203,247.51,2022:08:13 7:41:58.00,124,2156,11.964,W,265.738
gopro,125,GSAC0165.JPG,2022:08:13,13:12:06,2022:08:13 13:12:06,GoPro GoPro Max,GoPro,28.360559,75.589081,248.46,2022:08:13 7:42:0.00,125,2157,14.2536,W,264.183
gopro,126,GSAC0166.JPG,2022:08:13,13:12:08,2022:08:13 13:12:08,GoPro GoPro Max,GoPro,28.360546,75.588936,248.8,2022:08:13 7:42:2.00,126,2158,13.5632,W,261.044
gopro,127,GSAC0167.JPG,2022:08:13,13:12:10,2022:08:13 13:12:10,GoPro GoPro Max,GoPro,28.360527,75.588799,248.51,2022:08:13 7:42:4.00,127,2159,12.8529,W,261.547
gopro,128,GSAC0168.JPG,2022:08:13,13:12:12,2022:08:13 13:12:12,GoPro GoPro Max,GoPro,28.36051,75.588669,248.66,2022:08:13 7:42:6.00,128,2160,12.2502,W,256.891
gopro,129,GSAC0169.JPG,2022:08:13,13:12:14,2022:08:13 13:12:14,GoPro GoPro Max,GoPro,28.360485,75.588547,247.31,2022:08:13 7:42:8.00,129,2161,11.3326,SW,238.685
gopro,130,GSAC0170.JPG,2022:08:13,13:12:16,2022:08:13 13:12:16,GoPro GoPro Max,GoPro,28.360432,75.588448,248.41,2022:08:13 7:42:10.00,130,2162,10.8266,W,255.13
gopro,131,GSAC0171.JPG,2022:08:13,13:12:18,2022:08:13 13:12:18,GoPro GoPro Max,GoPro,28.360407,75.588341,248.82,2022:08:13 7:42:12.00,131,2163,11.404,W,279.536
gopro,132,GSAC0172.JPG,2022:08:13,13:12:20,2022:08:13 13:12:20,GoPro GoPro Max,GoPro,28.360424,75.588226,248.74,2022:08:13 7:42:14.00,132,2164,11.931,W,270
gopro,133,GSAC0173.JPG,2022:08:13,13:12:22,2022:08:13 13:12:22,GoPro GoPro Max,GoPro,28.360424,75.588104,248.77,2022:08:13 7:42:16.00,133,2165,11.2418,W,262.616
